strategy,family,entry_time,exit_time,net_r,balance_before_rm,risk_rm,pnl_rm,balance_after_rm
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-02-11 08:05:00+00:00,2026-02-11 08:35:00+00:00,-1.0470170795589744,86.57183306639234,4.328591653319617,-4.5321093914620585,82.03972367493029
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-02-12 08:00:00+00:00,2026-02-12 08:35:00+00:00,-1.0668170340822234,82.03972367493029,4.101986183746514,-4.3760687343907145,77.66365494053957
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-02-12 08:55:00+00:00,2026-02-12 10:50:00+00:00,-1.0613308775110273,77.66365494053957,3.8831827470269786,-4.121341752437825,73.54231318810174
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-02-13 10:20:00+00:00,2026-02-13 10:30:00+00:00,-1.0407767728853088,73.54231318810174,3.6771156594050876,-3.827056569521661,69.71525661858009
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-02-17 10:30:00+00:00,2026-02-17 12:20:00+00:00,-1.0419464630932485,69.71525661858009,3.4857628309290045,-3.631978252868385,66.0832783657117
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-02-20 08:30:00+00:00,2026-02-20 14:30:00+00:00,1.5926165342475822,66.0832783657117,3.3041639182855853,5.262266088125901,71.3455444538376
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-02-24 10:55:00+00:00,2026-02-24 12:20:00+00:00,-1.0511655345467288,71.3455444538376,3.5672772226918803,-3.7497988686672805,67.59574558517032
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-02-25 08:20:00+00:00,2026-02-25 09:05:00+00:00,-1.041047641619496,67.59574558517032,3.379787279258516,-3.5185195762476513,64.07722600892266
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-02-25 09:35:00+00:00,2026-02-25 10:20:00+00:00,-1.047690858440745,64.07722600892266,3.2038613004461336,-3.356656196189491,60.720569812733174
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-02-27 10:20:00+00:00,2026-02-27 13:10:00+00:00,2.9512462181730026,60.720569812733174,3.036028490636659,8.96006760125693,69.6806374139901
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-03-02 10:45:00+00:00,2026-03-02 11:00:00+00:00,-1.0306056711345173,69.6806374139901,3.4840318706995053,-3.5906630043563115,66.08997440963378
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-03-18 10:05:00+00:00,2026-03-18 10:40:00+00:00,2.9306681919885875,66.08997440963378,3.304498720481689,9.684389290582672,75.77436370021645
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-03-23 10:40:00+00:00,2026-03-23 10:55:00+00:00,-1.0140802344197122,75.77436370021645,3.788718185010823,-3.8420642252060015,71.93229947501045
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-03-24 11:00:00+00:00,2026-03-24 11:05:00+00:00,-1.0210633125456825,71.93229947501045,3.5966149737505226,-3.6723715990491117,68.25992787596134
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-03-25 08:10:00+00:00,2026-03-25 09:50:00+00:00,-1.0268599587186444,68.25992787596134,3.412996393798067,-3.5046693360423657,64.75525853991897
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-03-26 10:40:00+00:00,2026-03-26 11:25:00+00:00,-1.024068719034959,64.75525853991897,3.2377629269959485,-3.3156917331876206,61.43956680673135
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-03-30 09:10:00+00:00,2026-03-30 11:20:00+00:00,-1.0574534092187025,61.43956680673135,3.0719783403365675,-3.2484739690349147,58.19109283769644
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-04-01 07:55:00+00:00,2026-04-01 11:35:00+00:00,-1.0133608864174284,58.19109283769644,2.909554641884822,-2.948428870980347,55.242663966716094
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-04-06 10:45:00+00:00,2026-04-06 10:50:00+00:00,-1.0481028790982054,55.242663966716094,2.762133198335805,-2.894999757628492,52.347664209087604
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-04-07 09:40:00+00:00,2026-04-07 14:10:00+00:00,2.9745688771412584,52.347664209087604,2.6173832104543804,7.7855866373696685,60.13325084645727
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-04-08 07:55:00+00:00,2026-04-08 08:30:00+00:00,-1.033163463118107,60.13325084645727,3.006662542322864,-3.1063738846537823,57.02687696180349
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-04-08 10:40:00+00:00,2026-04-08 12:25:00+00:00,-1.0292192934501254,57.02687696180349,2.8513438480901745,-2.934658100714731,54.09221886108876
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-04-14 10:10:00+00:00,2026-04-14 10:40:00+00:00,-1.0396414787895243,54.09221886108876,2.7046109430544383,-2.811825720387446,51.280393140701314
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-04-23 07:25:00+00:00,2026-04-23 07:50:00+00:00,-1.0393032565901361,51.280393140701314,2.564019657035066,-2.664793979517668,48.615599161183646
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-04-23 08:35:00+00:00,2026-04-23 12:05:00+00:00,-1.0334804283128618,48.615599161183646,2.4307799580591825,-2.512163512189324,46.10343564899432
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-04-28 09:05:00+00:00,2026-04-28 11:35:00+00:00,2.956561924214788,46.10343564899432,2.305171782449716,6.815383120765166,52.91881876975948
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-05-07 10:40:00+00:00,2026-05-07 11:20:00+00:00,-1.0526432076997088,52.91881876975948,2.6459409384879744,-2.785231756873959,50.13358701288552
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-05-12 07:20:00+00:00,2026-05-12 10:40:00+00:00,-1.037164011270257,50.13358701288552,2.5066793506442764,-2.5998376102825405,47.53374940260298
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-05-14 10:25:00+00:00,2026-05-14 12:25:00+00:00,-1.0410548370078476,47.53374940260298,2.376687470130149,-2.474261986834936,45.05948741576805
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-05-19 10:05:00+00:00,2026-05-19 11:05:00+00:00,-1.0516201968661139,45.05948741576805,2.2529743707884022,-2.3692733513428084,42.69021406442524
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-05-21 09:40:00+00:00,2026-05-21 13:05:00+00:00,2.957244333199726,42.69021406442524,2.1345107032212622,6.3122696812552395,49.00248374568048
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-05-22 08:05:00+00:00,2026-05-22 08:40:00+00:00,-1.058115153374516,49.00248374568048,2.450124187284024,-2.5925135302146463,46.40997021546583
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-05-27 10:05:00+00:00,2026-05-27 10:40:00+00:00,2.936695168172662,46.40997021546583,2.320498510773292,6.814596764339783,53.224566979805616
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-06-02 08:20:00+00:00,2026-06-02 13:15:00+00:00,2.9344669853427354,53.224566979805616,2.661228348990281,7.809286730570135,61.03385371037575
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-06-03 08:50:00+00:00,2026-06-03 10:10:00+00:00,-1.0842247503826943,61.03385371037575,3.0516926855187876,-3.3087207402013012,57.72513297017445
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-06-04 08:05:00+00:00,2026-06-04 08:25:00+00:00,-1.0675685356456672,57.72513297017445,2.8862566485087227,-3.0812767837460284,54.64385618642842
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-06-10 07:15:00+00:00,2026-06-10 08:05:00+00:00,2.958589697476125,54.64385618642842,2.7321928093214214,8.083437497176709,62.72729368360513
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-06-16 11:00:00+00:00,2026-06-16 11:05:00+00:00,-1.0949128953887628,62.72729368360513,3.136364684180257,-3.4340461373508675,59.293247546254264
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-06-17 09:50:00+00:00,2026-06-17 13:25:00+00:00,-1.04808778532451,59.293247546254264,2.964662377312713,-3.1072264252725788,56.186021120981685
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-06-18 10:10:00+00:00,2026-06-18 13:35:00+00:00,-1.0451476420590595,56.186021120981685,2.8093010560490845,-2.9361343745637267,53.24988674641796
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-06-19 08:55:00+00:00,2026-06-19 13:00:00+00:00,-1.0394645931907514,53.24988674641796,2.662494337320898,-2.7675685932159464,50.48231815320201
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-06-23 10:55:00+00:00,2026-06-23 13:50:00+00:00,-1.0393220524382691,50.48231815320201,2.5241159076601005,-2.6233693257413804,47.85894882746063
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-06-24 07:35:00+00:00,2026-06-24 11:10:00+00:00,2.961880049654563,47.85894882746063,2.3929474413730314,7.087623286474714,54.946572113935346
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-06-30 09:55:00+00:00,2026-06-30 13:00:00+00:00,-1.0401727980829534,54.946572113935346,2.7473286056967674,-2.8576964830409453,52.0888756308944
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-07-01 07:05:00+00:00,2026-07-01 07:55:00+00:00,-1.0510592450117424,52.0888756308944,2.6044437815447203,-2.737424714705921,49.351450916188476
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-07-06 07:35:00+00:00,2026-07-06 08:40:00+00:00,-1.0582950249954313,49.351450916188476,2.467572545809424,-2.6114197490454245,46.74003116714305
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-07-09 10:05:00+00:00,2026-07-09 10:35:00+00:00,-1.0569064633022196,46.74003116714305,2.337001558357153,-2.469992051775034,44.270039115368014
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-07-13 10:00:00+00:00,2026-07-13 10:45:00+00:00,2.933650986704576,44.270039115368014,2.213501955768401,6.493642196612478,50.76368131198049
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-07-15 09:30:00+00:00,2026-07-15 10:15:00+00:00,-1.055507629163041,50.76368131198049,2.5381840655990247,-2.679072645459835,48.08460866652066
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-07-16 07:15:00+00:00,2026-07-16 07:50:00+00:00,-1.0725722996722984,48.08460866652066,2.404230433326033,-2.5787109648146296,45.505897701706026
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-07-16 10:50:00+00:00,2026-07-16 11:45:00+00:00,-1.0983981329417598,45.505897701706026,2.275294885085301,-2.4991796536696307,43.0067180480364
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-07-22 08:25:00+00:00,2026-07-22 13:00:00+00:00,-1.0507502214336728,43.0067180480364,2.15033590240182,-2.259465925605489,40.74725212243091
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-07-27 08:50:00+00:00,2026-07-27 10:15:00+00:00,-1.0655093030937786,40.74725212243091,2.0373626061215453,-2.170828810597892,38.57642331183302
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-07-28 08:05:00+00:00,2026-07-28 08:15:00+00:00,-1.0745324050771492,38.57642331183302,1.928821165591651,-2.072580846026907,36.50384246580611
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-08-06 07:10:00+00:00,2026-08-06 13:10:00+00:00,-1.0394133890001072,36.50384246580611,1.8251921232903054,-1.8971291304454778,34.60671333536063
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-08-07 10:35:00+00:00,2026-08-07 12:30:00+00:00,-1.0527962341297417,34.60671333536063,1.7303356667680316,-1.8216908737537594,32.78502246160687
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-08-10 08:30:00+00:00,2026-08-10 08:35:00+00:00,-1.1083357864212258,32.78502246160687,1.6392511230803437,-1.8168406826411303,30.968181778965743
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-08-10 09:15:00+00:00,2026-08-10 09:35:00+00:00,-1.0690621483401739,30.968181778965743,1.5484090889482873,-1.6553455471405074,29.312836231825237
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-08-11 09:00:00+00:00,2026-08-11 10:25:00+00:00,-1.0544687643056139,29.312836231825237,1.465641811591262,-1.5454735099832793,27.76736272184196
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-08-14 10:30:00+00:00,2026-08-14 11:35:00+00:00,-1.0741371224569733,27.76736272184196,1.388368136092098,-1.4912977546129178,26.27606496722904
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-08-17 10:30:00+00:00,2026-08-17 12:30:00+00:00,-1.032138750364182,26.27606496722904,1.3138032483614521,-1.356027242988192,24.92003772424085
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-08-18 09:45:00+00:00,2026-08-18 10:05:00+00:00,-1.0643475665282793,24.92003772424085,1.2460018862120426,-1.3261790754794336,23.593858648761415
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-08-21 10:30:00+00:00,2026-08-21 12:35:00+00:00,-1.041405469968063,23.593858648761415,1.1796929324380707,-1.2285386727236716,22.365319976037743
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-08-25 10:55:00+00:00,2026-08-25 12:20:00+00:00,-1.0586628813371133,22.365319976037743,1.1182659988018873,-1.1838667043929307,21.181453271644813
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-08-31 08:15:00+00:00,2026-08-31 10:10:00+00:00,-1.0394178619911156,21.181453271644813,1.0590726635822407,-1.1008190436738887,20.080634227970926
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-09-01 10:45:00+00:00,2026-09-01 11:50:00+00:00,-1.088363617706273,20.080634227970926,1.0040317113985464,-1.0927515857095427,18.987882642261383
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-09-03 09:25:00+00:00,2026-09-03 12:00:00+00:00,-1.0446268189236738,18.987882642261383,0.9493941321130692,-0.9917625721340776,17.996120070127304
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-09-04 07:05:00+00:00,2026-09-04 07:50:00+00:00,2.9336788160248113,17.996120070127304,0.8998060035063653,2.639741811018571,20.635861881145875
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-09-07 07:30:00+00:00,2026-09-07 08:00:00+00:00,-1.0575389922721778,20.635861881145875,1.0317930940572937,-1.0911614289227427,19.544700452223132
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-09-07 09:20:00+00:00,2026-09-07 11:00:00+00:00,2.931042059673168,19.544700452223132,0.9772350226111567,2.8643169534589594,22.409017405682093
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-09-08 10:05:00+00:00,2026-09-08 10:25:00+00:00,-1.0568088424766868,22.409017405682093,1.1204508702841047,-1.1841023872769412,21.224915018405152
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-09-08 10:40:00+00:00,2026-09-08 11:40:00+00:00,-1.035545719743839,21.224915018405152,1.0612457509202577,-1.098968494961809,20.125946523443343
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-09-09 10:20:00+00:00,2026-09-09 13:25:00+00:00,2.948888887688308,20.125946523443343,1.0062973261721673,2.967459002859561,23.093405526302902
A+ APLUS_CORE FULL_3R,V3 A+ v1,2026-09-10 09:50:00+00:00,2026-09-10 10:35:00+00:00,-1.0620884714683532,23.093405526302902,1.154670276315145,-1.2263619888214934,21.867043537481408
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-01-06 08:20:00+00:00,2026-01-06 09:15:00+00:00,-1.0475209470882771,100.0,5.0,-5.237604735441385,94.76239526455862
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-01-07 09:05:00+00:00,2026-01-07 12:20:00+00:00,3.523998190684344,94.76239526455862,4.738119763227931,16.69712547286096,111.45952073741958
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-01-08 08:55:00+00:00,2026-01-08 12:05:00+00:00,-1.0524799556253424,111.45952073741958,5.57297603687098,-5.865445571987065,105.59407516543251
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-01-14 10:20:00+00:00,2026-01-14 11:35:00+00:00,-1.0632806459376156,105.59407516543251,5.279703758271626,-5.613806822454312,99.9802683429782
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-01-16 07:05:00+00:00,2026-01-16 12:55:00+00:00,0.33801709210641606,99.9802683429782,4.999013417148911,1.689751978665633,101.67002032164383
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-01-19 09:15:00+00:00,2026-01-19 10:45:00+00:00,-1.048333347716043,101.67002032164383,5.083501016082192,-5.329203638307351,96.34081668333648
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-01-21 07:30:00+00:00,2026-01-21 13:30:00+00:00,1.0656186755864057,96.34081668333648,4.817040834166825,5.133128673950487,101.47394535728696
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-01-26 08:05:00+00:00,2026-01-26 08:55:00+00:00,-1.0542719780154326,101.47394535728696,5.073697267864349,-5.349056854442843,96.12488850284413
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-01-26 09:30:00+00:00,2026-01-26 09:55:00+00:00,-1.0335128397480868,96.12488850284413,4.806244425142207,-4.967315324352134,91.157573178492
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-01-26 10:35:00+00:00,2026-01-26 11:20:00+00:00,-1.0354951787142126,91.157573178492,4.5578786589246,-4.719661376480824,86.43791180201117
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-01-27 09:20:00+00:00,2026-01-27 11:50:00+00:00,-1.0558885264286486,86.43791180201117,4.321895590100559,-4.563439966009754,81.87447183600142
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-01-28 10:10:00+00:00,2026-01-28 11:05:00+00:00,-1.0270521254123077,81.87447183600142,4.093723591800071,-4.204467515808769,77.67000432019265
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-04 09:00:00+00:00,2026-02-04 09:15:00+00:00,-1.0385930203719542,77.67000432019265,3.8835002160096326,-4.033376218960581,73.63662810123206
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-04 10:45:00+00:00,2026-02-04 11:20:00+00:00,-1.0265152227178667,73.63662810123206,3.6818314050616032,-3.7794559847764475,69.85717211645562
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-05 08:50:00+00:00,2026-02-05 14:50:00+00:00,1.7693399849489295,69.85717211645562,3.492858605822781,6.180054393055218,76.03722650951083
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-06 10:40:00+00:00,2026-02-06 15:10:00+00:00,3.5781000672901104,76.03722650951083,3.801861325475542,13.603440264511704,89.64066677402253
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-11 08:05:00+00:00,2026-02-11 08:35:00+00:00,-1.0470170795589744,89.64066677402253,4.482033338701127,-4.692765456772814,84.94790131724972
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-12 08:00:00+00:00,2026-02-12 08:35:00+00:00,-1.0668170340822234,84.94790131724972,4.247395065862486,-4.531193406738887,80.41670791051082
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-12 08:55:00+00:00,2026-02-12 10:50:00+00:00,-1.0613308775110273,80.41670791051082,4.020835395525541,-4.267436758660521,76.1492711518503
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-13 10:20:00+00:00,2026-02-13 10:30:00+00:00,-1.0407767728853088,76.1492711518503,3.807463557592515,-3.962719634349555,72.18655151750075
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-17 10:30:00+00:00,2026-02-17 12:20:00+00:00,-1.0419464630932485,72.18655151750075,3.6093275758750374,-3.7607261018279234,68.42582541567282
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-20 08:30:00+00:00,2026-02-20 14:30:00+00:00,1.666979055018532,68.42582541567282,3.421291270783641,5.703220889514066,74.12904630518689
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-24 10:55:00+00:00,2026-02-24 12:20:00+00:00,-1.0511655345467288,74.12904630518689,3.7064523152593445,-3.896094929241549,70.23295137594533
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-25 08:20:00+00:00,2026-02-25 09:05:00+00:00,-1.041047641619496,70.23295137594533,3.511647568797267,-3.655792419695232,66.5771589562501
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-25 09:35:00+00:00,2026-02-25 10:20:00+00:00,-1.047690858440745,66.5771589562501,3.328857947812505,-3.48761404097098,63.08954491527912
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-02-27 10:20:00+00:00,2026-02-27 13:25:00+00:00,3.5512462181730027,63.08954491527912,3.1544772457639563,11.202325389332039,74.29187030461117
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-03-02 10:45:00+00:00,2026-03-02 11:00:00+00:00,-1.0306056711345173,74.29187030461117,3.7145935152305585,-3.8282811427561154,70.46358916185505
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-03-18 10:05:00+00:00,2026-03-18 10:40:00+00:00,3.5306681919885876,70.46358916185505,3.523179458092753,12.439177647355672,82.90276680921073
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-03-23 10:40:00+00:00,2026-03-23 10:55:00+00:00,-1.0140802344197122,82.90276680921073,4.145138340460536,-4.203502859996357,78.69926394921437
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-03-24 11:00:00+00:00,2026-03-24 11:05:00+00:00,-1.0210633125456825,78.69926394921437,3.9349631974607187,-4.017846557144592,74.68141739206978
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-03-25 08:10:00+00:00,2026-03-25 09:50:00+00:00,-1.0268599587186444,74.68141739206978,3.7340708696034888,-3.8343678590135313,70.84704953305625
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-03-26 10:40:00+00:00,2026-03-26 11:25:00+00:00,-1.024068719034959,70.84704953305625,3.5423524766528125,-3.6276123631361608,67.21943716992008
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-03-30 09:10:00+00:00,2026-03-30 11:20:00+00:00,-1.0574534092187025,67.21943716992008,3.360971858496004,-3.554071150054718,63.66536601986537
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-04-01 07:55:00+00:00,2026-04-01 11:35:00+00:00,-1.0133608864174284,63.66536601986537,3.1832683009932685,-3.22579958719904,60.439566432666325
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-04-06 10:45:00+00:00,2026-04-06 10:50:00+00:00,-1.0481028790982054,60.439566432666325,3.0219783216333163,-3.1673441794762414,57.27222225319009
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-04-07 09:40:00+00:00,2026-04-07 15:40:00+00:00,1.786328946453348,57.27222225319009,2.8636111126595045,5.1153514219291525,62.38757367511924
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-04-08 07:55:00+00:00,2026-04-08 08:30:00+00:00,-1.033163463118107,62.38757367511924,3.1193786837559623,-3.2228280836861125,59.16474559143313
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-04-08 10:40:00+00:00,2026-04-08 12:25:00+00:00,-1.0292192934501254,59.16474559143313,2.958237279571657,-3.044674882738562,56.12007070869457
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-04-14 10:10:00+00:00,2026-04-14 10:40:00+00:00,-1.0396414787895243,56.12007070869457,2.8060035354347286,-2.9172376650679945,53.202833043626576
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-04-23 07:25:00+00:00,2026-04-23 07:50:00+00:00,-1.0393032565901361,53.202833043626576,2.660141652181329,-2.76469388210312,50.43813916152346
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-04-23 08:35:00+00:00,2026-04-23 12:05:00+00:00,-1.0334804283128618,50.43813916152346,2.521906958076173,-2.60634148319775,47.83179767832571
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-04-28 09:05:00+00:00,2026-04-28 11:40:00+00:00,3.5565619242147877,47.83179767832571,2.3915898839162852,8.505837519473925,56.33763519779963
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-05-07 10:40:00+00:00,2026-05-07 11:20:00+00:00,-1.0526432076997088,56.33763519779963,2.8168817598899816,-2.965171451441391,53.372463746358235
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-05-12 07:20:00+00:00,2026-05-12 10:40:00+00:00,-1.037164011270257,53.372463746358235,2.668623187317912,-2.767799929527464,50.60466381683077
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-05-14 10:25:00+00:00,2026-05-14 12:25:00+00:00,-1.0410548370078476,50.60466381683077,2.530233190841539,-2.6341115020833845,47.97055231474739
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-05-19 10:05:00+00:00,2026-05-19 11:05:00+00:00,-1.0516201968661139,47.97055231474739,2.3985276157373696,-2.522340083450543,45.44821223129684
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-05-21 09:40:00+00:00,2026-05-21 13:35:00+00:00,3.557244333199726,45.44821223129684,2.272410611564842,8.083519770691959,53.5317320019888
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-05-22 08:05:00+00:00,2026-05-22 08:40:00+00:00,-1.058115153374516,53.5317320019888,2.6765866000994403,-2.8321368408843934,50.699595161104405
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-05-27 10:05:00+00:00,2026-05-27 10:50:00+00:00,3.536695168172662,50.699595161104405,2.5349797580552202,8.9654506617294,59.665045822833804
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-06-02 08:20:00+00:00,2026-06-02 13:55:00+00:00,3.5344669853427355,59.665045822833804,2.9832522911416905,10.54420673198838,70.20925255482219
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-06-03 08:50:00+00:00,2026-06-03 09:10:00+00:00,0.3157752496173057,70.20925255482219,3.5104626277411093,1.1085172125471716,71.31776976736936
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-06-04 08:05:00+00:00,2026-06-04 08:25:00+00:00,-1.0675685356456672,71.31776976736936,3.565888488368468,-3.806830351803267,67.51093941556609
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-06-10 07:15:00+00:00,2026-06-10 10:10:00+00:00,3.5585896974761253,67.51093941556609,3.3755469707783043,12.012186673558418,79.5231260891245
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-06-16 11:00:00+00:00,2026-06-16 11:05:00+00:00,-1.0949128953887628,79.5231260891245,3.976156304456225,-4.3535448118304485,75.16958127729406
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-06-17 09:50:00+00:00,2026-06-17 13:25:00+00:00,-1.04808778532451,75.16958127729406,3.758479063864703,-3.9392159982344945,71.23036527905957
A+ APLUS_CORE SCALE_2R_RUN4R,V3 A+ v1,2026-06-18 10:10:00+00:00,2026-06-18 12:25:00+00:00,0.35485235794094055,71.23036527905957,3.5615182639529785,1.2638131538134396,72.49417843287301
